AndhraPradesh,31-05-19,3.65,11999139,43.24,Rural
AndhraPradesh,30-06-19,3.05,11755881,42.05,Rural
AndhraPradesh,31-07-19,3.75,12086707,43.5,Rural
AndhraPradesh,31-08-19,3.32,12285693,43.97,Rural
AndhraPradesh,30-09-19,5.17,12256762,44.68,Rural
AndhraPradesh,31-10-19,3.52,12017412,43.01,Rural
AndhraPradesh,30-11-19,4.12,11397681,41,Rural
AndhraPradesh,31-12-19,4.38,12528395,45.14,Rural
AndhraPradesh,31-01-20,4.84,12016676,43.46,Rural
AndhraPradesh,29-02-20,5.91,11723617,42.83,Rural
AndhraPradesh,31-03-20,4.06,11359660,40.66,Rural
AndhraPradesh,30-04-20,16.29,8792827,36.03,Rural
AndhraPradesh,31-05-20,14.46,9526902,38.16,Rural
AndhraPradesh,30-06-20,0.85,15572975,53.76,Rural
Assam,31-05-19,4.29,11749334,57.39,Rural
Assam,30-06-19,5.08,8923222,43.87,Rural
Assam,31-07-19,4.26,9911534,48.21,Rural
Assam,31-08-19,5.79,9292039,45.83,Rural
Assam,30-09-19,4.46,11468349,55.67,Rural
Assam,31-10-19,4.65,8395906,40.76,Rural
Assam,30-11-19,4.66,9625362,46.64,Rural
Assam,31-01-20,4.29,11420996,54.9,Rural
Assam,29-02-20,3.26,8462814,40.17,Rural
Assam,31-03-20,3.77,9878742,47.05,Rural
Assam,31-05-20,9.38,9926176,50,Rural
Assam,30-06-20,0,7544937,34.38,Rural
Bihar,31-05-19,9.27,24322330,39.75,Rural
Bihar,30-06-19,10.2,24097712,39.71,Rural
Bihar,31-07-19,13.44,23248875,39.66,Rural
Bihar,31-08-19,11,22260203,36.85,Rural
Bihar,30-09-19,8.87,23905700,38.57,Rural
Bihar,31-10-19,12.47,24053140,40.31,Rural
Bihar,30-11-19,12.4,22445989,37.51,Rural
Bihar,31-12-19,10.16,22914530,37.25,Rural
Bihar,31-01-20,9.13,23409006,37.54,Rural
Bihar,29-02-20,9.61,23168192,37.28,Rural
Bihar,31-03-20,15.39,22667882,38.88,Rural
Bihar,30-04-20,45.09,14645275,38.63,Rural
Bihar,31-05-20,47.26,14050319,38.5,Rural
Bihar,30-06-20,20.49,20622566,37.4,Rural
Chhattisgarh,31-05-19,9.82,6259019,42.89,Rural
Chhattisgarh,30-06-19,6.76,6608626,43.71,Rural
Chhattisgarh,31-07-19,4.54,6753622,43.53,Rural
Chhattisgarh,31-08-19,4.64,6607694,42.55,Rural
Chhattisgarh,30-09-19,8.33,6490776,43.38,Rural
Chhattisgarh,31-10-19,6.96,7043840,46.28,Rural
Chhattisgarh,30-11-19,2.77,6942931,43.56,Rural
Chhattisgarh,31-12-19,6.11,6569385,42.59,Rural
Chhattisgarh,31-01-20,9.89,6236201,42.03,Rural
Chhattisgarh,29-02-20,7.89,6847173,45.05,Rural
Chhattisgarh,31-03-20,7.31,6894808,44.98,Rural
Chhattisgarh,30-04-20,0,6534321,39.43,Rural
Chhattisgarh,31-05-20,7.64,5454091,35.56,Rural
Chhattisgarh,30-06-20,10.14,5781095,38.66,Rural
Delhi,31-05-19,12.56,169487,42.33,Rural
Delhi,30-06-19,9.33,149076,35.74,Rural
Delhi,31-07-19,11.07,166605,40.53,Rural
Delhi,31-08-19,17.18,135407,35.21,Rural
Delhi,30-09-19,12.5,166056,40.68,Rural
Delhi,31-10-19,15.84,149511,37.9,Rural
Delhi,30-11-19,11.11,178768,42.71,Rural
Delhi,31-12-19,16.97,145671,37.08,Rural
Delhi,31-01-20,13.48,157791,38.36,Rural
Delhi,29-02-20,13.81,147500,35.84,Rural
Delhi,31-03-20,15.18,152413,37.45,Rural
Delhi,30-04-20,20.69,115487,30.21,Rural
Delhi,31-05-20,22.76,129610,34.65,Rural
Delhi,30-06-20,21.14,112108,29.22,Rural
Goa,31-05-19,2.91,179340,39.16,Rural
Goa,30-06-19,5.45,170471,38.19,Rural
Goa,31-07-19,10.98,167437,39.81,Rural
Goa,31-08-19,1.98,183603,39.61,Rural
Goa,30-09-19,3.61,163215,35.78,Rural
Goa,31-10-19,7.21,177440,40.36,Rural
Goa,30-11-19,23.71,159489,44.09,Rural
Goa,31-12-19,3.54,177155,38.7,Rural
Goa,31-01-20,5.38,158936,35.36,Rural
Goa,29-02-20,0,171672,36.11,Rural
Goa,30-04-20,15.91,181657,45.36,Rural
Goa,31-05-20,20,128538,33.71,Rural
Gujarat,31-05-19,2.88,13954728,52.03,Rural
Gujarat,30-06-19,4.77,13199281,50.12,Rural
Gujarat,31-07-19,4.58,14327083,54.21,Rural
Gujarat,31-08-19,3.7,13507342,50.57,Rural
Gujarat,30-09-19,6.29,13280783,51.01,Rural
Gujarat,31-10-19,4.91,13828512,52.27,Rural
Gujarat,30-11-19,4.68,14487815,54.55,Rural
Gujarat,31-12-19,3.46,13877825,51.51,Rural
Gujarat,31-01-20,5.35,14301844,54.07,Rural
Gujarat,29-02-20,6.64,13973042,53.48,Rural
Gujarat,31-03-20,7.59,13483615,52.06,Rural
Gujarat,30-04-20,12,8587594,34.77,Rural
Gujarat,31-05-20,14.58,11121124,46.31,Rural
Gujarat,30-06-20,1.41,13243922,47.72,Rural
Haryana,31-05-19,14.54,5249186,45.12,Rural
Haryana,30-06-19,23.08,4745178,45.23,Rural
Haryana,31-07-19,16.22,4826560,42.17,Rural
Haryana,31-08-19,30.94,4558306,48.23,Rural
Haryana,30-09-19,16.36,5127956,44.72,Rural
Haryana,31-10-19,24.17,4798833,46.07,Rural
Haryana,30-11-19,16.59,4875763,42.48,Rural
Haryana,31-12-19,29.56,4603484,47.4,Rural
Haryana,31-01-20,16.21,5062293,43.74,Rural
Haryana,29-02-20,27.19,4570108,45.37,Rural
Haryana,31-03-20,23.92,4366148,41.4,Rural
Haryana,30-04-20,41.61,4041050,49.85,Rural
Haryana,31-05-20,34.22,3914193,42.78,Rural
Haryana,30-06-20,35.57,4357835,48.53,Rural
HimachalPradesh,31-05-19,13.68,2045760,44.23,Rural
HimachalPradesh,30-06-19,11.43,1957081,41.18,Rural
HimachalPradesh,31-07-19,20.59,1916824,44.91,Rural
HimachalPradesh,31-08-19,18.56,1969248,44.91,Rural
HimachalPradesh,30-09-19,15.98,2039804,45.02,Rural
HimachalPradesh,31-10-19,15.81,1946957,42.81,Rural
HimachalPradesh,30-11-19,22.86,2024409,48.5,Rural
HimachalPradesh,31-12-19,19.46,1922821,44.05,Rural
HimachalPradesh,31-01-20,16.67,2041035,45.11,Rural
HimachalPradesh,29-02-20,15.42,1952464,42.45,Rural
HimachalPradesh,31-03-20,17.71,1800426,40.17,Rural
HimachalPradesh,30-04-20,2.13,984171,18.43,Rural
HimachalPradesh,31-05-20,25.64,1732050,42.62,Rural
HimachalPradesh,30-06-20,1.12,2230075,41.2,Rural
Jammu&Kashmir,31-05-19,12.78,2495186,40.57,Rural
Jammu&Kashmir,30-06-19,12.09,2423742,39.02,Rural
Jammu&Kashmir,31-07-19,13.67,2549316,41.71,Rural
Jammu&Kashmir,31-08-19,11.32,2778624,44.17,Rural
Jammu&Kashmir,31-10-19,19.27,2477621,43.08,Rural
Jammu&Kashmir,30-11-19,14.73,2415724,39.69,Rural
Jammu&Kashmir,31-01-20,22.19,2373488,42.56,Rural
Jammu&Kashmir,29-02-20,21.23,2163397,38.25,Rural
Jammu&Kashmir,31-03-20,16,2361004,39.06,Rural
Jammu&Kashmir,31-05-20,2.22,2716966,38.46,Rural
Jammu&Kashmir,30-06-20,18.97,2049617,34.94,Rural
Jharkhand,31-05-19,7.11,7035766,39.04,Rural
Jharkhand,30-06-19,8.46,7319782,41.12,Rural
Jharkhand,31-07-19,9.98,6958404,39.66,Rural
Jharkhand,31-08-19,12.06,7015356,40.83,Rural
Jharkhand,30-09-19,7.12,7500122,41.24,Rural
Jharkhand,31-10-19,6.57,7761243,42.33,Rural
Jharkhand,30-11-19,8.07,7279628,40.26,Rural
Jharkhand,31-12-19,15.15,6873437,41.09,Rural
Jharkhand,31-01-20,6.16,7868736,42.43,Rural
Jharkhand,29-02-20,9.06,7932402,44.05,Rural
Jharkhand,31-03-20,5.01,7157454,37.96,Rural
Jharkhand,30-04-20,41.72,4280434,36.92,Rural
Jharkhand,31-05-20,55.1,3315038,37.03,Rural
Jharkhand,30-06-20,21.53,6375114,40.65,Rural
Karnataka,31-05-19,5.46,13911440,46.36,Rural
Karnataka,30-06-19,5.98,12888490,43.12,Rural
Karnataka,31-07-19,0.52,12169808,38.42,Rural
Karnataka,31-08-19,0.37,12686470,39.93,Rural
Karnataka,30-09-19,3.2,13741892,44.45,Rural
Karnataka,31-10-19,7.13,12803527,43.1,Rural
Karnataka,30-11-19,1.19,11537217,36.45,Rural
Karnataka,31-12-19,0.41,12756132,39.92,Rural
Karnataka,31-01-20,2.57,13938874,44.52,Rural
Karnataka,29-02-20,4.11,12753657,41.33,Rural
Karnataka,31-03-20,2.39,12853818,40.85,Rural
Karnataka,30-04-20,33.17,9330400,43.25,Rural
Karnataka,31-05-20,23.72,10626328,43.09,Rural
Karnataka,30-06-20,10.92,15396213,53.37,Rural
Kerala,31-05-19,6.63,5184355,38.07,Rural
Kerala,30-06-19,9,5605627,42.19,Rural
Kerala,31-07-19,4.95,4855393,34.96,Rural
Kerala,31-08-19,10.32,5233449,39.9,Rural
Kerala,30-09-19,5.35,5400499,38.97,Rural
Kerala,31-10-19,9.14,5328825,40.02,Rural
Kerala,30-11-19,5,4557906,32.71,Rural
Kerala,31-12-19,10.77,5065804,38.67,Rural
Kerala,31-01-20,4.11,5307026,37.66,Rural
Kerala,29-02-20,8.91,5203579,38.84,Rural
Kerala,31-03-20,8.85,4141953,30.87,Rural
Kerala,30-04-20,10.71,1754170,13.33,Rural
Kerala,31-05-20,23.38,3799919,33.62,Rural
Kerala,30-06-20,27.66,3952088,37.01,Rural
MadhyaPradesh,31-05-19,3.63,15349838,37.97,Rural
MadhyaPradesh,30-06-19,4.25,16294794,40.48,Rural
MadhyaPradesh,31-07-19,3.92,16274707,40.2,Rural
MadhyaPradesh,31-08-19,4.94,16559137,41.25,Rural
MadhyaPradesh,30-09-19,3.08,16159315,39.4,Rural
MadhyaPradesh,31-10-19,2.98,17060638,41.46,Rural
MadhyaPradesh,30-11-19,2.72,16306428,39.44,Rural
MadhyaPradesh,31-12-19,2.94,16854647,40.77,Rural
MadhyaPradesh,31-01-20,3.66,16183702,39.35,Rural
MadhyaPradesh,29-02-20,4.42,16178044,39.57,Rural
MadhyaPradesh,31-03-20,1.19,16480441,38.9,Rural
MadhyaPradesh,30-04-20,12.5,14238959,37.88,Rural
MadhyaPradesh,31-05-20,22.46,13099601,39.24,Rural
MadhyaPradesh,30-06-20,6.46,16748971,41.5,Rural
Maharashtra,31-05-19,3.67,23896858,47.11,Rural
Maharashtra,30-06-19,4.34,23056511,45.69,Rural
Maharashtra,31-07-19,3.66,24843750,48.8,Rural
Maharashtra,31-08-19,3.76,26835389,52.67,Rural
Maharashtra,30-09-19,4.4,25219281,49.74,Rural
Maharashtra,31-10-19,3.81,24330249,47.61,Rural
Maharashtra,30-11-19,3.68,24881383,48.53,Rural
Maharashtra,31-12-19,3.03,26357625,50.98,Rural
Maharashtra,31-01-20,3.8,25881398,50.36,Rural
Maharashtra,29-02-20,4.24,25293535,49.36,Rural
Maharashtra,31-03-20,5.38,23130976,45.6,Rural
Maharashtra,30-04-20,25.28,15014802,37.42,Rural
Maharashtra,31-05-20,16.89,18423447,41.21,Rural
Maharashtra,30-06-20,9.4,23601016,48.34,Rural
Meghalaya,31-05-19,3.16,1119011,66.13,Rural
Meghalaya,30-06-19,4.23,1024797,61.09,Rural
Meghalaya,31-07-19,1.03,1158511,66.67,Rural
Meghalaya,31-08-19,0.52,1065725,60.86,Rural
Meghalaya,30-09-19,0.24,1162159,66.02,Rural
Meghalaya,31-10-19,3.7,1080609,63.44,Rural
Meghalaya,30-11-19,1.5,1205703,69.03,Rural
Meghalaya,31-12-19,1.8,1102997,63.18,Rural
Meghalaya,31-01-20,0.97,1229406,69.66,Rural
Meghalaya,29-02-20,2.76,1112864,64.06,Rural
Meghalaya,31-03-20,1.28,1192616,67.46,Rural
Meghalaya,30-04-20,8.38,803118,48.83,Rural
Meghalaya,31-05-20,3.73,992148,57.26,Rural
Meghalaya,30-06-20,1.35,1150200,64.63,Rural
Odisha,31-05-19,4.17,11155753,40.47,Rural
Odisha,30-06-19,4.71,10965154,39.94,Rural
Odisha,31-07-19,3.31,12009883,43.05,Rural
Odisha,31-08-19,3.68,11727659,42.13,Rural
Odisha,30-09-19,4.31,11167715,40.32,Rural
Odisha,31-10-19,4.28,11621534,41.88,Rural
Odisha,30-11-19,4.72,12192623,44.06,Rural
Odisha,31-12-19,4.67,11345069,40.91,Rural
Odisha,31-01-20,1.81,11182128,39.09,Rural
Odisha,29-02-20,3.31,11842655,41.98,Rural
Odisha,31-03-20,15.09,9814156,39.55,Rural
Odisha,30-04-20,24.48,5562449,25.16,Rural
Odisha,31-05-20,9.45,9683719,36.48,Rural
Odisha,30-06-20,4.59,10187145,36.36,Rural
Puducherry,31-05-19,0,172474,43.08,Rural
Puducherry,30-06-19,0,184527,45.95,Rural
Puducherry,31-07-19,0,139227,34.56,Rural
Puducherry,31-08-19,4.85,183930,47.83,Rural
Puducherry,30-09-19,0,175718,43.34,Rural
Puducherry,31-10-19,1.18,180283,44.85,Rural
Puducherry,30-11-19,0,142787,35,Rural
Puducherry,31-12-19,1.99,180808,45.07,Rural
Puducherry,31-01-20,0.58,176252,43.18,Rural
Puducherry,29-02-20,1.74,183619,45.38,Rural
Puducherry,31-03-20,2.31,142176,35.23,Rural
Puducherry,30-04-20,74.51,49420,46.79,Rural
Punjab,31-05-19,9.17,6088547,44.79,Rural
Punjab,30-06-19,12.21,6025235,45.79,Rural
Punjab,31-07-19,9.64,6308129,46.5,Rural
Punjab,31-08-19,6.69,6183427,44.08,Rural
Punjab,30-09-19,8.59,6260971,45.49,Rural
Punjab,31-10-19,12.56,6021921,45.66,Rural
Punjab,30-11-19,7.07,6395022,45.55,Rural
Punjab,31-12-19,6.13,6164215,43.4,Rural
Punjab,31-01-20,9.69,6189471,45.22,Rural
Punjab,29-02-20,10.41,6009820,44.19,Rural
Punjab,31-03-20,10.51,6373692,46.85,Rural
Punjab,30-04-20,3.69,4721590,32.2,Rural
Punjab,31-05-20,40.59,3727366,41.14,Rural
Punjab,30-06-20,20,5364047,43.9,Rural
Rajasthan,31-05-19,4.03,15226005,38.52,Rural
Rajasthan,30-06-19,13.7,14610564,41.02,Rural
Rajasthan,31-07-19,9.7,14859873,39.78,Rural
Rajasthan,31-08-19,12.5,15052051,41.48,Rural
Rajasthan,30-09-19,5.45,15419779,39.24,Rural
Rajasthan,31-10-19,14.66,15178544,42.69,Rural
Rajasthan,30-11-19,10.47,15278556,40.87,Rural
Rajasthan,31-12-19,13.96,15485307,43,Rural
Rajasthan,31-01-20,8,15484353,40.12,Rural
Rajasthan,29-02-20,14.48,15040572,41.83,Rural
Rajasthan,31-03-20,9.47,15059769,39.47,Rural
Rajasthan,30-04-20,12.25,13051219,35.21,Rural
Rajasthan,31-05-20,10.45,15586833,41.11,Rural
Rajasthan,30-06-20,13.86,16076978,43.98,Rural
Sikkim,31-10-19,5.48,146688,44.06,Rural
Sikkim,30-11-19,13.11,162426,53.04,Rural
Sikkim,31-12-19,1,161647,46.3,Rural
Sikkim,30-04-20,0,133399,37.72,Rural
Sikkim,30-06-20,5.81,141313,42.36,Rural
TamilNadu,31-05-19,0.97,15844698,49.44,Rural
TamilNadu,30-06-19,0.92,16375303,50.99,Rural
TamilNadu,31-07-19,6.01,16455928,53.94,Rural
TamilNadu,31-08-19,2.91,16463931,52.17,Rural
TamilNadu,30-09-19,1.71,14595441,45.62,Rural
TamilNadu,31-10-19,1.46,15595647,48.55,Rural
TamilNadu,30-11-19,2.46,16223430,50.95,Rural
TamilNadu,31-12-19,3.73,15356938,48.8,Rural
TamilNadu,31-01-20,1.18,14954646,46.23,Rural
TamilNadu,29-02-20,1.17,15828488,48.86,Rural
TamilNadu,31-03-20,6.36,15848590,51.56,Rural
TamilNadu,30-04-20,53.19,5086200,33.05,Rural
TamilNadu,31-05-20,38.73,5768342,28.6,Rural
TamilNadu,30-06-20,2.06,10169115,31.49,Rural
Telangana,31-05-19,2.23,11053353,61.74,Rural
Telangana,30-06-19,5.92,10728822,62.19,Rural
Telangana,31-07-19,2.45,11538688,64.4,Rural
Telangana,31-08-19,1.4,10743959,59.23,Rural
Telangana,30-09-19,5.49,12636415,72.57,Rural
Telangana,31-10-19,7.29,11375354,66.49,Rural
Telangana,30-11-19,6.47,11265828,65.17,Rural
Telangana,31-12-19,1.35,11068056,60.61,Rural
Telangana,31-01-20,5.02,12065915,68.51,Rural
Telangana,29-02-20,9.02,11304474,66.92,Rural
Telangana,31-03-20,5.63,12028377,68.53,Rural
Telangana,30-04-20,4.51,8793799,49.44,Rural
Telangana,31-05-20,34.01,7508747,61,Rural
Telangana,30-06-20,19.3,8891181,58.97,Rural
Tripura,31-05-19,29.25,1019549,64.47,Rural
Tripura,30-06-19,26.64,1107013,67.4,Rural
Tripura,31-07-19,22.47,1052597,60.54,Rural
Tripura,31-08-19,25.49,975501,58.29,Rural
Tripura,30-09-19,30.23,1034408,65.9,Rural
Tripura,31-10-19,27.54,1113764,68.21,Rural
Tripura,30-11-19,25.25,1084633,64.29,Rural
Tripura,31-12-19,26.53,1046878,63.02,Rural
Tripura,31-01-20,31.91,1057975,68.61,Rural
Tripura,29-02-20,26.22,1169347,69.88,Rural
Tripura,31-03-20,31.61,1060946,68.28,Rural
Tripura,30-04-20,43.64,675083,52.63,Rural
Tripura,31-05-20,14.71,911789,46.9,Rural
Tripura,30-06-20,18.84,1106978,59.74,Rural
UttarPradesh,31-05-19,10.26,43287808,39.96,Rural
UttarPradesh,30-06-19,11.13,42276572,39.32,Rural
UttarPradesh,31-07-19,9.19,42697000,38.78,Rural
UttarPradesh,31-08-19,11.47,43298746,40.24,Rural
UttarPradesh,30-09-19,6.45,44198762,38.79,Rural
UttarPradesh,31-10-19,10.18,42833265,39.07,Rural
UttarPradesh,30-11-19,6.94,43261530,38.01,Rural
UttarPradesh,31-12-19,8.43,44640087,39.77,Rural
UttarPradesh,31-01-20,6.06,45777509,39.67,Rural
UttarPradesh,29-02-20,8.12,44257432,39.13,Rural
UttarPradesh,31-03-20,9.37,43086706,38.53,Rural
UttarPradesh,30-04-20,19.92,39970677,40.37,Rural
UttarPradesh,31-05-20,16.89,38640999,37.52,Rural
UttarPradesh,30-06-20,8.51,41908909,36.89,Rural
Uttarakhand,31-05-19,1.63,2108044,37.47,Rural
Uttarakhand,30-06-19,4.65,2021553,37.01,Rural
Uttarakhand,31-07-19,5.74,2000524,36.97,Rural
Uttarakhand,31-08-19,6.11,1911380,35.39,Rural
